audio_file,text,duration
output\verses\genesis\genesis_24_verse_45.wav,"Be ni mikɛɛ miwieɔ migbeɔ naa yɛ miyitsoŋ pɛ lɛ, naa, Rebeka epue ni egbɛ tswa ekɔŋ kɛmiiba. Ekpeleke shi kɛtee bu lɛ mli eyayɛ nu. Mikɛɛ lɛ akɛ, ‘Ofainɛ ni ohã mi nu lɛ fioo.’",16.03
output\verses\genesis\genesis_24_verse_47.wav,"Kɛkɛ ni mibi lɛ akɛ, ‘Namɔ bi ji bo?’ Ni ekɛɛ, ‘Nahor kɛ eŋa Milka binuu Betuel lɛ bi ji mi’. No hewɔ lɛ, mikɛ ga lɛ wo egugɔŋ, ni mikɛ nineshi gai lɛ wo eniji.",15.31
output\verses\genesis\genesis_24_verse_48.wav,"Kɛkɛ ni mima miyi shi, ni mija Yehowa, ni mijie Yehowa, minuŋtsɔ Abraham Nyɔŋmɔ lɛ, yi, mɔ ni tsɔ̃ɔ mi gbɛ jurɔ koni mikɛbaŋɔ minuŋtsɔ wekunyo biyoo mahã ebinuu lɛ.",14.25
output\verses\genesis\genesis_24_verse_49.wav,"Agbɛnɛ kɛji nyɛkɛ minuŋtsɔ aaaye yɛ mlihilɛ kɛ anɔkwayeli naa lɛ, no lɛ nyɛkɛa mi ni kɛjeee nakai hu, nyɛkɛa mi, koni male bɔ ni mafee.”",12.43
output\verses\genesis\genesis_24_verse_50.wav,"Kɛkɛ ni Laban kɛ Betuel here nɔ, ni amɛkɛɛ lɛ akɛ, “Yehowa ŋɔɔ sane nɛɛ jɛ; no hewɔ lɛ, wɔbɛ nɔ ko ni wɔbaakɛɛ. 51Naa, Rebeka lɛ nɛ, ŋɔɔ lɛ ni okɛ lɛ aya ni eyatsɔ onuŋtsɔ binuu lɛ ŋa, tamɔ bɔ ni Yehowa ekɛɛ lɛ.”",10.12
output\verses\genesis\genesis_24_verse_52.wav,"Be ni Abraham tsulɔ lɛ nu amɛnaa wiemɔi nɛɛ lɛ, eho ebu shi ni eja Yehowa.",6.44
output\verses\genesis\genesis_24_verse_53.wav,"Agbɛnɛ tsulɔ lɛ jie jwiɛtɛi nibii kɛ shika nibii kɛ mamai kɛba, ni ekɛhã Rebeka. Asaŋ ehã Rebeka nyɛmi nuu lɛ kɛ enyɛ hu nibii ni jara wa.",13.41
output\verses\genesis\genesis_24_verse_54.wav,"Kɛkɛ ni agbɛnɛ tsulɔ lɛ kɛ mɛi ni fata ehe lɛ ye nii, ni amɛnu nɔ ko. Amɛwɔ jɛi nakai gbi lɛ. Be ni amɛte shi leebi lɛ, Abraham tsulɔ lɛ kɛɛ akɛ, “Nyɛwoa mi gbɛ koni maya minuŋtsɔ ŋɔɔ.”",15.72
output\verses\genesis\genesis_24_verse_55.wav,"Shi Rebeka nyɛmi nuu lɛ kɛ enyɛ kɛɛ akɛ, “Hã oblayoo lɛ kɛ wɔ ahi shi gbii fioo, akɛ gbii nyɔŋma nɛkɛ, koni no sɛɛ ni okɛ lɛ aya.”",11.07
output\verses\genesis\genesis_24_verse_56.wav,"Shi tsulɔ lɛ kɛɛ amɛ akɛ, “Nyɛkatsia minaa, ejaakɛ Yehowa ehã migbɛfãa lɛ eye omanye; nyɛwoa mi gbɛ ni maya minuŋtsɔ ŋɔɔ!”",10.68
output\verses\genesis\genesis_24_verse_57.wav,"Amɛkɛɛ akɛ, “Wɔbaatsɛ oblayoo lɛ koni wɔbi edaaŋ gbee.” 58Amɛtsɛ lɛ ni amɛbi lɛ akɛ, “Okɛ nuu nɛɛ aaatee lo?” Ni Rebeka kɛɛ akɛ, “Matee.”",5.85
output\verses\genesis\genesis_24_verse_59.wav,Kɛkɛ ni amɛwo amɛnyɛmi yoo Rebeka kɛ tsulɔyoo nukpa kɛ Abraham tsulɔ lɛ kɛ mɛi ni fata ehe kɛba lɛ gbɛ.,9.21
output\verses\genesis\genesis_24_verse_60.wav,"Amɛjɔɔ Rebeka amɛkɛɛ, “Wɔnyɛmi yoo, tsɔ mɛi akpei huhaa anyɛ, ni oshwiei aye amɛhenyɛlɔi amaji anɔ kunim.”",10.76
output\verses\genesis\genesis_24_verse_61.wav,"Kɛkɛ ni Rebeka kɛ eblayei lɛ te shi, ni amɛho amɛtara yoomai lɛ anɔ koni amɛya; kɛkɛ ni Abraham tsulɔ lɛ ŋɔ Rebeka, ni amɛŋɔ shwie nɔ.",12.58
output\verses\genesis\genesis_24_verse_62.wav,"Nɛkɛ be mli lɛ, Isak ejɛ nubu ko ni atsɛɔ lɛ, “Mɔ ni hiɛ kã ni enaa nii lɛ nubu” lɛ kpokpai anɔ eba. Nubu nɛɛ yɛ Kanaan wuoyigbɛ. 63Gbɛkɛnaashi mli lɛ, Isak je kpo etee ŋa lɛ nɔ eyaashwie eyiŋ. Be ni ewo ehiɛ nɔ lɛ, naa yoomai miiba.",10.78
output\verses\genesis\genesis_24_verse_64.wav,"Rebeka hu wo ehiɛ nɔ, ni be ni ena Isak lɛ, eje yooma lɛ nɔ eyi shi.",6.61
output\verses\genesis\genesis_24_verse_65.wav,"Ebi Abraham tsulɔ lɛ akɛ, “Mɔ ni nyiɛ ŋa lɛ mli kɛbaa ni ekɛ wɔ abakpe nɛɛ, namɔ ni?” Ni tsulɔ lɛ kɛɛ akɛ, “Minuŋtsɔ lɛ ni.” Kɛkɛ ni Rebeka kɔ ehiɛhaa nɔ lɛ ni ekɛha ehiɛ.",15.94
output\verses\genesis\genesis_24_verse_66.wav,Tsulɔ lɛ gba Isak nii fɛɛ ni eyatsu lɛ.,3.79
output\verses\genesis\genesis_24_verse_67.wav,"Kɛkɛ ni Isak kɛ Rebeka ba buu ni enyɛ Sara hi mli lɛ mli. Isak ŋɔ Rebeka ni ebatsɔ eŋa ni esumɔ lɛ; no hewɔ lɛ, Rebeka shɛje Isak mii yɛ enyɛ gbele lɛ sɛɛ.",16.42
output\verses\genesis\genesis_25_verse_1.wav,Abraham ŋɔ yoo kroko. Yoo lɛ gbɛi ji Ketura.,4.54
output\verses\genesis\genesis_25_verse_2.wav,Abraham kɛ Ketura fɔ Zimran kɛ Yokshan kɛ Medan kɛ Midian kɛ Ishbak kɛ Shua.,8.8
output\verses\genesis\genesis_25_verse_3.wav,Yokshan fɔ Sheba kɛ Dedan. Dedan bii ji Ashurbii kɛ Letushbii kɛ Leumbii;,8.89
output\verses\genesis\genesis_25_verse_4.wav,Midian bii ji Efa kɛ Efer kɛ Hanok kɛ Abida kɛ Eldaa. Mɛnɛɛmɛi fɛɛ lɛ Ketura shwiei ni.,11.3
output\verses\genesis\genesis_25_verse_5.wav,Abraham kɛ nii fɛɛ ni eyɔɔ lɛ hã Isak.,3.68
output\verses\genesis\genesis_25_verse_6.wav,"Shi ehemɛi lɛ abii lɛ, Abraham hã amɛ nikeenii be mli ni ehiɛ kã beebe, ni ewo amɛ gbɛ kɛje ebi Isak he kɛtee bokãgbɛ yɛ bokãgbɛ shikpɔŋ lɛ nɔ.",14.43
output\verses\genesis\genesis_25_verse_7.wav,Afii abɔ ni Abraham ye dani egbo ji afii oha kɛ nyɔŋmai kpawo kɛ enumɔ.,6.98
output\verses\genesis\genesis_25_verse_8.wav,"Ni Abraham gbo yɛ gbɔlɛ kpakpa mli, nuumo ni, ni egbɔ kotokoto.",5.88
output\verses\genesis\genesis_25_verse_9.wav,"Isak kɛ Ishmael ni ji ebii lɛ fu lɛ yɛ Makpela tɛkplo lɛ mli. Tɛkplo nɛɛ yɛ Efron, ni ji Zohar Hitnyo lɛ bi lɛ shikpɔŋ ni yɔɔ Mamre bokãgbɛ lɛ mli.",13.61
output\verses\genesis\genesis_25_verse_10.wav,Abraham he nɛkɛ shikpɔŋ nɛɛ yɛ Hitbii lɛ adɛŋ. Jɛi afu Abraham kɛ eŋa Sara fɛɛ yɛ.,7.6
output\verses\genesis\genesis_25_verse_11.wav,"Abraham gbele sɛɛ lɛ, Nyɔŋmɔ jɔɔ ebinuu Isak. Ehi shi yɛ “Mɔ ni hiɛ kã ni naa mi” lɛ nubu lɛ he.",8.95
output\verses\genesis\genesis_25_verse_12.wav,Mɛnɛɛmɛi ji Abraham bi Ishmael ni Ijiptyoo Hagar ni ji Sara weyoo lɛ kɛ Abraham fɔ lɛ shwiei.,8.86
output\verses\genesis\genesis_25_verse_13.wav,"Yɛ fɔmɔ naa lɛ, Ishmael bihii lɛ agbɛii nɛ: Nebaiot, lɛ ji kromɔ, kɛ Kedar kɛ Abdeel kɛ Mibsam",10.51
output\verses\genesis\genesis_25_verse_14.wav,kɛ Mishma kɛ Duma kɛ Masa,3.82
output\verses\genesis\genesis_25_verse_15.wav,kɛ Hadad kɛ Tema kɛ Yetur kɛ Nafish kɛ Kedema.,6.52
output\verses\genesis\genesis_25_verse_16.wav,"Ishmael bihii lɛ, amɛ ji akutsei nyɔŋma kɛ enyɔ lɛ ablematsɛmɛi, ni akɛ amɛgbɛii wo amɛkrowai kɛ amɛshitoohei lɛ. 17Afii abɔ ni Ishmael ye ji afii oha kɛ nyɔŋmai etɛ̃ kɛ kpawo. Egbo, ni afu lɛ yɛ ewekumɛi ateŋ.",10.64
output\verses\genesis\genesis_25_verse_18.wav,Ishmael shwiei nɛɛ he shi kɛjɛ Hawila kɛyashi Shur. Amɛshikpɔŋ lɛ yɛ Ijipt ŋlɛnɔ kɛyaa Asiria gbɛ. Amɛtse amɛhe kɛje Abraham shwiei krokomɛi lɛ ahe.,13.51
output\verses\genesis\genesis_25_verse_19.wav,Abraham bi Isak shwiei nɛ: Abraham fɔ Isak.,4.63
output\verses\genesis\genesis_25_verse_20.wav,"Isak eye afii nyɔŋmai ejwɛ ni eŋɔ Rebeka ni ji Betuel Aramnyo ni jɛ Mesopotamia lɛ biyoo lɛ. Laban, Aramnyo lɛ nyɛmi yoo ni.",12.19
output\verses\genesis\genesis_25_verse_21.wav,Isak kpa Yehowa fai ehã eŋa lɛ ejaakɛ efee kene. Yehowa bo efaikpamɔ lɛ toi ni eŋa Rebeka na musu.,9.81
output\verses\genesis\genesis_25_verse_22.wav,"Bii lɛ shimɔshimɔɔ amɛhe yɛ musu lɛ mli. Ni Rebeka kɛɛ, “Mɛɛba sa akɛ nɛkɛ nɔ ko afee mi?” No hewɔ lɛ, etee eyabi Yehowa.",11.33
output\verses\genesis\genesis_25_verse_23.wav,"Ni Yehowa kɛɛ lɛ akɛ, “Jeŋmaji enyɔ yɛ omusuŋ, ni maŋ kome he aaawa fe ekome, ni onukpa lɛ aaasɔmɔ gbekɛ lɛ.”",10.71
output\verses\genesis\genesis_25_verse_24.wav,"Be ni Rebeka fɔmɔ be shɛ lɛ, efɔ hãaji. 25Mɔ ni ba klɛŋklɛŋ lɛ etsuɔ fɔɔ kɛ ehe tsɔi sulaŋŋ tamɔ ofo; awo lɛ Esau. 26No sɛɛ lɛ, enyɛmi lɛ hu ba ni enine hiɛ Esau nanetsitsi mli, ni awo lɛ Yakob. Be ni afɔ amɛ lɛ, Isak eye afii nyɔŋmai ekpaa.",3.77
output\verses\genesis\genesis_25_verse_27.wav,"Gbekɛbii lɛ badara. Esau le gbɔbimɔ jogbaŋŋ, no hewɔ lɛ, efɔɔ ŋa mli yaa; shi Yakob lɛ gbɔmɔ kpoo ni, ni ehiɔ shĩa. 28Isak sumɔɔ Esau ejaakɛ milɛloo ŋɔɔ enaa shi Rebeka sumɔɔ Yakob.",11.89
output\verses\genesis\genesis_25_verse_29.wav,"Gbi ko lɛ Yakob miihoo nii, ni Esau jɛ ŋa lɛ mli eba ni hɔmɔ miiye lɛ.",5.9
output\verses\genesis\genesis_25_verse_30.wav,"Esau kɛɛ Yakob akɛ, “Miikpa bo fai, hã mi nɛkɛ niyenii tsuru nɛɛ eko maye, shi hɔmɔ miiye mi.” No hewɔ lɛ, awo Esau gbɛi akɛ Edom.",12.59
output\verses\genesis\genesis_25_verse_31.wav,"Shi Yakob kɛɛ Esau akɛ, “Hɔɔmɔ okromɔbi gbɛnaa lɛ ohã mi dã!”",5.7
output\verses\genesis\genesis_25_verse_32.wav,"Ni Esau kɛɛ akɛ, “Miigbo kɛ hɔmɔ, ni mɛni kromɔbi gbɛnaa nɛɛ baafee ehã mi?”",7.17
output\verses\genesis\genesis_25_verse_33.wav,"Yakob kɛɛ lɛ akɛ, “Kã mi kitã yɛ nɔ dã!” Hewɔ lɛ Esau kã lɛ kitã ni ehɔ̃ɔ ekromɔbi gbɛnaa lɛ ehã Yakob.",9.64
output\verses\genesis\genesis_25_verse_34.wav,"Kɛkɛ ni Yakob hã Esau aboloo kɛ abɔbɔi ni ehoo lɛ eko. Esau ye, ni enu nɔ ko eshwie nɔ; kɛkɛ ni ete shi, ni eyiŋ etee. Bɔ ni fee ni Esau ŋmɛɛ ekromɔbi gbɛnaa ni ebuuu lɛ nɛ.",17.15
output\verses\genesis\genesis_26_verse_1.wav,Hɔmɔ ba shikpɔŋ lɛ nɔ; soro klɛŋklɛŋ hɔmɔ ni ba yɛ Abraham yinɔ lɛ. Isak yiŋ etee Filistibii amaŋtsɛ Abimelek ŋɔɔ yɛ Gerar.,10.56
output\verses\genesis\genesis_26_verse_2.wav,Shi Yehowa jie ehe kpo etsɔ̃ɔ Isak ni ekɛɛ: “Kaaya Ijipt; shi hii shi yɛ shikpɔŋ ni matsɔ̃ɔ bo lɛ nɔ;,8.28
output\verses\genesis\genesis_26_verse_3.wav,"too gbɔ yɛ shikpɔŋ nɛɛ nɔ; ni mikɛ bo aaahi shi, ni majɔɔ bo, ejaakɛ bo kɛ oshwiei mikɛ nɛkɛ shikpɔŋ nɛɛ fɛɛ baahã,",10.13
output\verses\genesis\genesis_26_verse_4.wav,"ni maye kitã ni mikã otsɛ Abraham lɛ nɔ. Mibahã oshwiei afa tamɔ bɔ ni mikã otsɛ Abraham kitã lɛ. Mibahã oshwiei afa tamɔ ŋwɛi ŋulamii, ni mibaŋɔ nɛkɛ shikpɔji nɛɛ fɛɛ mahã oshwiei lɛ. Oshwiei lɛ mli aaajɛ ajɔɔ shikpɔŋ lɛ nɔ jeŋ maji lɛ fɛɛ,",19.92
output\verses\genesis\genesis_26_verse_5.wav,"ejaakɛ Abraham bo migbee toi, ni eye mimlai kɛ mikitãi lɛ anɔ.”",6.17
output\verses\genesis\genesis_26_verse_6.wav,"No hewɔ lɛ, Isak hi shi yɛ Gerar.",2.86
output\verses\genesis\genesis_26_verse_7.wav,"Ni be ni jɛibii lɛ bi eŋa lɛ he sane lɛ, eto he akɛ, “Minyɛmi yoo ni”. Ejaakɛ eeshe gbeyei ni ekɛɛɛ akɛ: “Miŋa ni.” Ni ekɛɛ hu yɛ eyiŋ akɛ, “Bɔ ni afee ni jɛibii lɛ akabagbe mi yɛ Rebeka hewɔ; ejaakɛ Rebeka he yɛ fɛo.”",21.62
output\verses\genesis\genesis_26_verse_8.wav,"Ni eba mli akɛ be ni Isak ehi jɛi be kplaŋŋ lɛ, Filistibii amaŋtsɛ Abimelek bu samflɛ naa, ni ena ni Isak kɛ eŋa Rebeka miishwɛ.",11.62
output\verses\genesis\genesis_26_verse_9.wav,"Kɛkɛ ni Abimelek tsɛ Isak ni ekɛɛ lɛ akɛ, “Eei, asomoaŋ, yoo lɛ oŋa ni! Te fee tɛŋŋ ni okɛɛ akɛ, ‘Minyɛmi yoo ji lɛ lɛ?’ ” Ni Isak kɛɛ lɛ akɛ, “Bɔ ni afee ni akagbe mi yɛ ehewɔ, no hã mikɛɛ nakai lɛ.”",18.65
output\verses\genesis\genesis_26_verse_10.wav,"Ni Abimelek kɛɛ, “Mɛni ofee wɔ nɛɛ? Shwɛ fioo ni maŋbii lɛ eko kɛ oŋa lɛ ana bɔlɛ. Eba lɛ nakai kulɛ ohã sɔ̃ etere wɔ.”",11.56
output\verses\genesis\genesis_26_verse_11.wav,"Ni Abimelek wo maŋ lɛ fɛɛ kitã akɛ, “Mɔ ni aaata nuu nɛɛ loo eŋa lɛ he lɛ, gbe aaagbe lɛ!”",8.16
output\verses\genesis\genesis_26_verse_12.wav,"Ni Isak fee ŋmɔ, ni edu nii yɛ nakai shikpɔŋ lɛ nɔ; ni ena nakai bɔ toi oha yɛ nakai afi lɛ nɔ nɔŋŋ, ejaakɛ Yehowa jɔɔ lɛ.",11.69
output\verses\genesis\genesis_26_verse_13.wav,Ni Isak tsɔ̃ gbɔmɔ wulu. Ni eshwere aahu kɛyashi etsɔ̃ gbɔmɔ agbo kpanaa.,6.81
output\verses\genesis\genesis_26_verse_14.wav,Ena too kui kɛ tsina kui kɛ webii pii. Ni Filistibii lɛ ahiɛ kɔ̃ enɔ.,6.96
output\verses\genesis\genesis_26_verse_15.wav,"No hewɔ lɛ, nubui fɛɛ ni Isak tsɛ Abraham tsuji lɛ je yɛ lɛ Abraham lɛ yinɔ lɛ, Filistibii lɛ tsimɔ fɛɛ ni amɛloo su amɛwo amɛmli obɔ̃ tɔtɔɔtɔ.",12.93
output\verses\genesis\genesis_26_verse_16.wav,"Kɛkɛ ni Abimelek kɛɛ Isak akɛ, “Jee wɔshikpɔŋ lɛ nɔ ni oya. Ejaakɛ ohe ewa fe wɔ!”",7.93
output\verses\genesis\genesis_26_verse_17.wav,"No hewɔ lɛ, Isak je jɛi ni eyashi ebuu yɛ Gerar jɔɔ lɛ mli, ni ehi jɛi.",6.57
output\verses\genesis\genesis_26_verse_18.wav,"Ni Isak saa eje nubui lɛ ni aje yɛ etsɛ Abraham yinɔ lɛ, ejaakɛ Abraham gbele sɛɛ lɛ Filistibii lɛ tsimɔ; ni eŋɔ gbɛii ni etsɛ Abraham ŋɔ wo amɛ lɛ nɔŋŋ ewo amɛ ekoŋŋ.",16.3
output\verses\genesis\genesis_26_verse_19.wav,Ni Isak bihii lɛ tsa nubu yɛ jɔɔ lɛ mli ni amɛna nu yɛ jɛi.,5.36
output\verses\genesis\genesis_26_verse_20.wav,"Ni Gerar koolookwɛlɔi lɛ kɛ Isak koolookwɛlɔi lɛ be ni amɛkɛɛ, “Nu nɛɛ wɔnɔŋ.” No hewɔ lɛ, Isak wo nubu lɛ gbɛi akɛ, “Esek”, ejaakɛ amɛkɛ lɛ be yɛ he.",14.31
output\verses\genesis\genesis_26_verse_21.wav,"Isak tsuji lɛ je nubu kroko, ni amɛbe yɛ no hu he. No hewɔ lɛ, Isak wo nubu lɛ akɛ, “Sitna”; eshishi ji “Hetsɛ̃”.",10.02
output\verses\genesis\genesis_26_verse_22.wav,"Isak fã eshi jɛi, ni eyaje nubu kroko ni no lɛ amɛbeee yɛ he; ni Isak tsɛ nubu lɛ akɛ “Rehobot”; eshishi ji, “Yehowa ehã wɔ gbɛ koni wɔshwere yɛ shikpɔŋ lɛ nɔ.”",13.99
output\verses\genesis\genesis_26_verse_23.wav,Isak shi jɛi etee Beersheba.,2.86
output\verses\genesis\genesis_26_verse_24.wav,"Yehowa jie ehe kpo etsɔ̃ɔ lɛ nakai nyɔɔŋ lɛ mli nɔŋŋ ni ekɛɛ, “Mi ji otsɛ Abraham Nyɔŋmɔ lɛ; kaashe gbeyei, ejaakɛ mikɛ bo yɛ, ni majɔɔ bo; mahã oshwiei afa yɛ mitsulɔ Abraham hewɔ.”",16.04
output\verses\genesis\genesis_26_verse_25.wav,"Isak mã afɔleshãa latɛ yɛ jɛi, ni eja Yehowa yɛ jɛi; ni eshi ebuu lɛ yɛ jɛi. Ni Isak je nubu yɛ jɛi hu.",9.72
output\verses\genesis\genesis_26_verse_26.wav,Abimelek kɛ enaanyo Ahuzal kɛ etatsɛ Fikol jɛ Gerar ba Isak ŋɔɔ.,6.61
output\verses\genesis\genesis_26_verse_27.wav,"Ni Isak kɛɛ amɛ akɛ, “Mɛni hewɔ nyɛbaa miŋɔɔ, nyɛ ni nyɛnyɛɔ mi ni nyɛshwie mi yɛ nyɛmasɛi lɛ?”",8.61
output\verses\genesis\genesis_26_verse_28.wav,"Ni amɛkɛɛ, “Naa, wɔna akɛ Yehowa kɛ bo yɛ, no hewɔ lɛ, hã ni wɔkɛ bo akpãŋ kpãŋmɔ ko,",8.13
output\verses\genesis\genesis_26_verse_29.wav,akɛ ofeŋ wɔ efɔŋ ko ejaakɛ wɔfeko bo efɔŋ ko akɛ ja ekpakpa kɛkɛ; ni wɔsaa wɔwo bo gbɛ yɛ hejɔlɛ mli; ni Yehowa ejɔɔ bo!”,12.16
output\verses\genesis\genesis_26_verse_30.wav,"Ni Isak ŋmɛ amɛ okplɔ̃, ni amɛye nii, ni amɛnu nɔ ko.",5.62
output\verses\genesis\genesis_26_verse_31.wav,Ni amɛte shi leebi maŋkpa ni amɛkãmɔ amɛhe kitãi. Ni Isak wo amɛ gbɛ ni amɛshi eŋɔɔ yɛ hejɔlɛ mli.,9.8
output\verses\genesis\genesis_26_verse_32.wav,"Ni eba mli nakai gbi lɛ nɔŋŋ akɛ Isak tsuji lɛ ba ni amɛbagba lɛ nubu ni amɛje lɛ he sane akɛ, “Wɔyanina nu.”",10.3
output\verses\genesis\genesis_26_verse_33.wav,"Ni Isak wo nubu lɛ akɛ “Shiba”. No hewɔ ni atsɛɔ maŋ lɛ akɛ, “Beersheba” kɛ ŋmɛnɛ lɛ.",7.33
output\verses\genesis\genesis_26_verse_34.wav,"Be ni Esau ye afii nyɔŋmai ejwɛ lɛ, ekpee Hit oblayei enyɔ komɛi: Yudit, Hitnyo Beeri biyoo lɛ, kɛ Basemat Elon biyoo lɛ. 35Ni yei nɛɛ ahe sane lɛ fee Isak kɛ Rebeka dɔlɛ waa diɛŋtsɛ.",12.08
output\verses\genesis\genesis_27_verse_1.wav,"Be ni Isak egbɔ, ni ehiŋmɛii anɔ eha ni enaaa nii lɛ, etsɛ ebi nukpa Esau, ni ekɛɛ lɛ akɛ, “Mibi!” Ni Esau here nɔ ekɛɛ akɛ, “Naa mi!”",13.83
output\verses\genesis\genesis_27_verse_2.wav,"Isak kɛɛ lɛ akɛ, “Naa, migbɔ, ni mileee migbele gbi.",5.65
output\verses\genesis\genesis_27_verse_3.wav,"No hewɔ lɛ, agbɛnɛ kɔlɔmɔ ogbɔbimɔ nibii lɛ, ogãi kotoku kɛ ogãi lɛ, ni oje kpo oya ŋa lɛ mli ni oyami milɛloo obahã mi",10.83
output\verses\genesis\genesis_27_verse_4.wav,"koni okɛbafee niyenii kɛ ŋɔɔmɔ, tamɔ bɔ ni misumɔɔ lɛ, ohã mi maye koni majɔɔ bo dani magbo.”",7.74
output\verses\genesis\genesis_27_verse_5.wav,"Be ni Isak kɛ ebi Esau wieɔ lɛ, Rebeka miibo toi. No hewɔ lɛ, be ni Esau eyiŋ etee ŋa lɛ mli eyaami milɛloo lɛ kɛba lɛ,",11.02
output\verses\genesis\genesis_27_verse_6.wav,"Rebeka yakɛɛ ebi Yakob akɛ, “Minu akɛ otsɛ kɛ onyɛmi Esau miiwie akɛ,",6.32
output\verses\genesis\genesis_27_verse_7.wav,"‘Yaatao milɛloo, ni okɛfee niyenii kɛ ŋɔɔmɔ obahã mi maye koni majɔɔ bo yɛ Yehowa hiɛ dani magbo.’",8.38
output\verses\genesis\genesis_27_verse_8.wav,"No hewɔ lɛ, agbɛnɛ, mibi, bo nɔ ni mikɛɔ bo nɛɛ toi!",4.65
output\verses\genesis\genesis_27_verse_9.wav,"Yaa toi lɛ ateŋ ni oyamɔmɔ toobii kpakpai enyɔ yɛ abotiai lɛ ateŋ obahã mi ni mikɛfee niyenii kɛ ŋɔɔmɔ mahã otsɛ, tamɔ bɔ ni esumɔɔ lɛ,",12.2
output\verses\genesis\genesis_27_verse_10.wav,"koni okɛyahã otsɛ ni eye, bɔ ni afee ni ejɔɔ bo dani egbo.”",5.39
output\verses\genesis\genesis_27_verse_11.wav,"Shi Yakob kɛɛ enyɛ Rebeka akɛ, “Naa, minyɛmi Esau lɛ tsɔiatsɛ ji lɛ, shi mi lɛ, mihe yɛ trotro.",9.58
output\verses\genesis\genesis_27_verse_12.wav,"Eko lɛ mitsɛ aaatara mihe ni matsɔ shishiulɔ yɛ ehiɛ ni maloo loomɔ mabua miyiteŋ, shi minaŋ jɔɔmɔ moŋ.”",9.72
output\verses\genesis\genesis_27_verse_13.wav,"Enyɛ kɛɛ lɛ akɛ, “Oloomɔ lɛ ababua mi miyiteŋ, mibi; bo mi toi kɛkɛ ni oyamɔmɔ toi lɛ obahã mi!”",9.29
output\verses\genesis\genesis_27_verse_14.wav,"No hewɔ lɛ, Yakob yiŋ etee ni eyamɔmɔ toobii lɛ ebahã enyɛ; ni enyɛ kɛfee niyenii kɛ ŋɔɔmɔ tamɔ bɔ ni etsɛ sumɔɔ lɛ.",10.33
output\verses\genesis\genesis_27_verse_15.wav,"Kɛkɛ ni Rebeka kɔlɔ ebi nukpa Esau atadei fɛɛfɛji ni yɔɔ eŋɔɔ yɛ shĩa lɛ, ni ekɛwo Yakob, ebi gbekɛ lɛ,",9.79
output\verses\genesis\genesis_27_verse_16.wav,"ni ekɛ toobii lɛ ahewoji lɛ wo Yakob niji kɛ ekuɛ, hei ni yɔɔ trotro lɛ.",6.84
output\verses\genesis\genesis_27_verse_17.wav,Kɛkɛ ni ekɛ niyenii kɛ ŋɔɔmɔ lɛ kɛ aboloo ni eshã lɛ wo ebi Yakob dɛŋ.,5.82
output\verses\genesis\genesis_27_verse_18.wav,"No hewɔ lɛ, Yakob ba etsɛ ŋɔɔ ni ebakɛɛ akɛ, “Ataa!” Ni etsɛ here nɔ akɛ, “Naa mi! Bo namɔ ni, mibi?”",9.74
output\verses\genesis\genesis_27_verse_19.wav,"Ni Yakob kɛɛ etsɛ akɛ, “Mi Esau, okromɔbi lɛ ni; mifee bɔ ni okɛɛ mi lɛ. Ofainɛ, tee shi ota shi ni oye mimilɛloo lɛ eko koni ojɔɔ mi!”",13.99
output\verses\genesis\genesis_27_verse_20.wav,"Isak kɛɛ ebi lɛ akɛ, “Te fee tɛŋŋ ni ona lɛ oya nɛkɛ, mibi?” Ni Yakob kɛɛ akɛ, “Ejaakɛ Yehowa, oNyɔŋmɔ lɛ, ye ebua mi nɛɛ.”",11.5
output\verses\genesis\genesis_27_verse_21.wav,"Kɛkɛ ni Isak kɛɛ Yakob akɛ, “Tsi oba, mibi, ni matara ohe makwɛ akɛ mibi Esau lɛ diɛŋtsɛ ni, aloo jeee lɛ ni.”",10.01
output\verses\genesis\genesis_27_verse_22.wav,"No hewɔ lɛ, Yakob tsi ebɛŋkɛ etsɛ Isak, ni Isak tara ehe, ni ekɛɛ akɛ, “Gbee lɛ Yakob gbee ni, shi niji lɛ Esau niji ni.”",11.09
output\verses\genesis\genesis_27_verse_23.wav,"Isak yooo Yakob, ejaakɛ eniji ahe yɛ tsɔi sulaŋŋ tamɔ enyɛmi Esau niji ahe pɛpɛɛpɛ. Kɛkɛ ni Isak jɔɔ lɛ.",10.49
output\verses\genesis\genesis_27_verse_24.wav,"Kɛkɛ ni ebi akɛ, “Ani bo mibi Esau pɔtɛɛ nɛ lo?” Ni Yakob kɛɛ akɛ, “Mi ni”.",7.64
output\verses\genesis\genesis_27_verse_25.wav,"Kɛkɛ ni Isak kɛɛ Yakob akɛ, “Okɛ niyenii lɛ abahã mi koni maye mibi milɛloo lɛ eko koni majɔɔ bo.” No hewɔ lɛ, Yakob kɛ niyenii lɛ bahã lɛ, ni eye. Ebahã Isak wain hu, ni enu.",16.76
output\verses\genesis\genesis_27_verse_26.wav,"Kɛkɛ ni etsɛ Isak kɛɛ lɛ akɛ, “Mibi, tsi obɛŋkɛ mi koo koni obashwɔ minaa!”",7.09
