"word","phoneme","meaning","part_of_speech"
"kpεŋŋshεŋŋ","kp ɛ̰̀ ŋ̰̀ ʃ ɛ̰̀ ŋ̀ ŋ̀","Heavy, of a load"
"kpɛte","kp ɛ́ t e","Save little by little, eke out scrape up, make do"
"kpɛte","kp ɛ̀ t é","A rise of land, plateau"
"kpɛtekpɛte","kp ɛ́ t é kp ɛ́ t é","bare, bald"
"kpεtε","kp ɛ̀ t ɛ̀","Stick to, press, press against, lean on"
"kpεtε","kp ɛ̀ t ɛ̀","Affect, have contact with"
"kpεtε","kp ɛ̀ t ɛ̀","Sealm"
"kpεtε","kp ɛ̀ t ɛ̀","keep hidden, out of sight"
"kpɛtɛkpɛlɛbi","kp ɛ̀ t ɛ̀ kp l̀ ɛ̀ b í","A plant, a kind of gardenia Gardenia ternifolia"
"kpɛtɛkplɛ","kp ɛ̀ t ɛ̀ kp l̀ ɛ́","A kind of charcoal made from a certain kind of wood, that lets out sparks when lit"
"kpɛtɛkplɛ","kp ɛ̀ t ɛ̀ kp l̀ ɛ́","Firecracker, a kind of firework that repeatedly bangs when set off"
"kpɛtɛlɔ","kp ɛ̀ t ɛ̀ l ɔ̀","parasite"
"kpεtεŋkpε","kp ɛ̀ t ɛ̀ ŋ̀ kp ɛ́","Hut, a temporary wooden structure"
"kpɛtɛshii","kp ɛ́ t ɛ́ ʃ i i","Short and stout"
"kpɛve","kp ɛ́ v e","Name of a variety of cassava"
"kpi","kp ì","Stopping suddenly"
"kpii","kp ì ì","very dark"
"kpii","kp ì ì","Gloomy, dull"
"kpikpiti","kp ì kp ì t ì","A fish, Spanish mackerel or kingfish"
"kpikpitii","kp ì kp ì t ì ì","Heavy and strong"
"kpikplii","kp ì kp l̀ ì ì","Stiff"
"kpiŋ","kp ì ŋ̀","Guinea pig"
"kpiŋtiŋkpliŋŋ","kp í ń t í ŋ́ kp ĺ í ŋ́ ŋ́","Thick, hard, strong and healthy"
"kpiŋtiŋŋ","kp í ŋ́ t í ŋ́ ŋ́","Stocky"
"kpiti","kp í t i","Collect in handfuls, eg sand, corn"
"kpiti","kp ì t ì","A disease, leprosy"
"kpitikpi","kp í t í kp í","A plant Jathropha curcas"
"kpitioo","kp ì t í ó ó","Short, low"
"kpitiyelɔ","kp ì t ì j è l ɔ̀","one suffering from leprosy, leper"
"kpla","kp l̀ á","A skin infection"
"kpla","kp ĺ á","An animal, giant ground pangolin"
"kplabaa","kp l̀ á b à à","A gum, for mending pots"
"kplabaa","kp l̀ á b à à","The latex from which the gum is made"
"kplabaa","kp l̀ á b à à","A tree, that produces the latex"
"kplakpla","kp l̀ à kp l̀ à","Hurriedly, very fast"
"kplalaa","kp l̀ à l à à","Big, wide"
"kplalee","kp l̀ à̰ l è è","Slimy, viscous"
"kplanaa","kp l̀ à̰ n à̰ à̰","Flat, level"
"kplaŋ","kp l̀ á̰ ŋ́","Wander"
"kplaŋ","kp l̀ á̰ ŋ́ ŋ́","Wander"
"kplatsɛ","kp l̀ á t s ɛ̀","One who has a skin infection"
"kplenee","kp ĺ é n é é","Broad, vast"
"kplɛkoo","kp l̀ ɛ́ k ò ó","Nail"
"kplɛkpɛɛ","kp l̀ ɛ̀ kp ɛ̀ ɛ̀","Rascally, of behaviour"
"kplɛkplɛ","kp ĺ ɛ́ kp ĺ ɛ́","Bold, forward in social behaviour"
"kplɛlɛɛ","kp l̀ ɛ̀ l ɛ̀ ɛ̀","Wide, broad, of surfaces"
"kplɛmi","kp ĺ ɛ́ m ì","A kind of tree Euphorbia laterifolia"
"kplɛtsɛɛ","kp l̀ ɛ̀ t s ɛ̀ ɛ̀","Messy, dirty, untidy, of a place"
"kplikpli","kp ĺ í kp ĺ í","Restless, moving aimlessly"
"kpliŋ","kp l̀ í ŋ́","Be muscular"
"kpliŋ","kp l̀ í ŋ́","Harden emotionally"
"kpliŋ","kp ĺ ì ŋ̀","Short and stout"
"kpliŋtiŋkpliŋ","kp ĺ í ŋ́ t í ŋ́ kp ĺ í ŋ́","Thick, hard, strong and healthy, Stocky"
"kplitsaa","kp l̀ ì t s à à","Plentiful, in large amounts"
"kplo","kp l̀ ò","Empty"
"kplo","kp l̀ ó","In a shot, in spurts, spurting"
"kplokoo","kp ĺ ò k ò ó","Pig,"
"kplokoto","kp l̀ ò k ò t ò","A kind of music, used in story telling"
"kplokotoo","kp ĺ ó k ó t ó ó","Empty"
"kplokplo","kp l̀ ó kp l̀ ó","In spurts"
"kplolo","kp l̀ ó l ó","Very soft banku made especially for sick people"
"kplotoo","kp ĺ ò t ò ó","pig"
"kplotoo","kp ó l ò t ò ó","pig"
"kplɔkplɔ","kp ĺ ɔ̰̀ kp ĺ ɔ̰","Greasy"
"kplukutu","kp ĺ ú ! k ú t u","Be very annoyed"
"kpo","kp ò","Stream"
"kpo","kp ò","Out of doors, outside"
"kpo","kp ò","Courtyard"
"kpo","kp ó","A cloth measure, 12 yards"
"kpo","kp ó","Volume, tome"
"kpo","kp ò","With emphasis"
"kpo","kp ô","sound made by a gun shot"
"kpofaa","kp ò f à à","coming out, emerging"
"kpojee","kp ò dʒ è è","coming or going out"
"kpojielɔ","kp ò dʒ ì é l ɔ","one who performs an outdooring ceremony"
"kpojiemɔ","kp ò dʒ ì é m ɔ̰","ceremony of outdooring, proclaiming the status of a newborn child or a newly installed chief"
"kpoko","kp ó k ó","A short flight of stairs"
"kpokpa","kp ò kp à à","Area, district, region"
"kpokpao","kp ó ! kp á ó ó","A little of something"
"kpokpee","kp ó kp è è","A ceremonial food, associated with Homowo, made from steamed ground corn mixed with palm oil and okro, and eaten with palm nut soup"
"kpokploku","kp ò kp l̀ ò k ú","new corn"
"kpokplomaja","kp ó kp ĺ ó m á dʒ á","road roller"
"kpokplomaja","kp ó kp ĺ ó m á dʒ á","a children's game"
"kpokpo","kp ó kp o","shake"
"kpokpo","kp ó kp o","shiver"
"kpokpoi","kp ó kp ò i","a ceremonial food, associated with Homowo, made from steamed ground corn mixed with palm oil and okro, and eaten with palm nut soup"
"kpokpolodo","kp ó kp ĺ ó d ó","noise made by a scarecrow, on which rattling objects have been hung"
"kpokponsu","kp ò kp ò ǹ s ù","Corn porridge, made from unstrained dough"
"kpoku","kp ó k ú","Steps, ladder"
"kpoku","kp ó k ú","Platform, stage"
"kpokua","kp ò k ù á","Young breasts"
"kpokukpoku","kp ò k ú kp ò k ú","A large black and white bird"
"kpokukpokui","kp ò k ú kp ò k ú i","Blemished, warty, pimply, scarred, of face"
"kpola","kp ó l á","Completely"
"kpolɛ","kp ò l ɛ̀","A fish, ten-pounder, also ladyfish"
"kponoo","kp ò n ò ò","Huge"
"kpoŋ","kp ó ŋ","Fish hook"
"kpoŋkpa","kp ò ŋ̀ kp á","Shooting"
"kpoŋkpa","kp ò ŋ̀ kp á","Firing range, especially military"
"kpoŋkpa","kp ò ŋ̀ kp á","Firing squad"
"kpoŋkpa","kp ò ŋ̀ kp á","Penalty shoot-out, in football"
"kpoŋkpatswaa","kp ò ŋ̀ kp á tʃʷ à à","shooting, shooting at a target"
"kpoŋkpatswalɔ","kp ò ŋ̀ kp á tʃʷ à l ɔ̀","shooter"
"kpoŋshaŋŋ","kp ò ŋ̀ s h á̰ ŋ̰́ ŋ̰́","The sound of breaking glass"
"kpoŋtii","kp ò ŋ̀ t ì ì","Big, thick"
"kpoo","kp ò ô","Reject, refuse to accept"
"kpoo","kp ò ó","Reject, refuse to accept"
"kpoo","kp ò ô","Disown"
"kpoo","kp ò ó","Disown"
"kpoo","kp ò ò","Enjoy"
"kpoo","kp ò ò","Tilt, in order to pour out contents"
"kpoo","kp ó ó","Quiet mannered, quietly"
"kpoo","kp ò ó","long time"
"kpoo","kp ó ò","exclamation expressing of sympathy"
"kpoobo","kp ó ó b ô","A disease, mumps"
"kpookpoo","kp ó ó kp ó ó","Quiet mannered, quietly"
"kpookpoo","kp ò ó ! kp ó ó","directly, bluntly"
"kposa","kp ó s a","Rub something between the palms"
"kposamɔ","kp ó s à m ɔ̰̀","A ceremony of mimed bathing, at the end of an outdooring"
"kposhoo","kp ò ʃ ò ò","Heavily laden"
"kpoteŋ","kp ò t é ŋ̀","Location yard, compound, in the yard"
"kpoti","kp ò t í","Club, stick, truncheon"
"kpoto","kp ó t o","Play vigorously, jumping and rolling about"
"kpoto","kp ó t ó","Hole, drain, outlet for bath water etc"
"kpotoo","kp ó t ó ó","Few"
"kpotoo","kp ó t ó ó","Empty"
"kpotoo","kp ó t ó ó","Majority"
"kpotsile","kp ò tʃ i l é","A fish, the eagle ray or whip ray Myliobatis aquila"
"kpowa","kp ó ! w á","Poor person"
"kpoyokpoyoo","kp ó j ó kp ò j ò ò","Big, of several things"
"kpoyoo","kp ò j ò ò","Big"
"kpɔ","kp ɔ̀","Grind, eg vegetables, spices, fish"
"kpɔ","kp ɔ̰́","Bail, redeem, reclaim, ransom"
"kpɔ","kp ɔ́","Pluck, break off"
"kpɔ","kp ɔ́","Strip off, skin, flay"
"kpɔ","kp ɔ́","Burn"
"kpɔ","kp ɔ́","Bleach, clarify, lighten, become clear"
"kpɔ","kp ɔ́","Remove, take out, depose"
"kpɔ","kp ɔ́","Lump, bump"
"kpɔ","kp ɔ́","knot, knot in a mesh"
"kpɔ","kp ɔ́","Joint"
"kpɔ","kp ɔ́","Misunderstanding, disagreement"
"kpɔ","kp ɔ́","Unclear point, as in a discourse or discussion"
"kpɔ","kp ɔ́","Locality"
"kpɔ","kp ɔ́","A plant Thevetia neriifolia"
"kpɔbɔɔ","kp ɔ́ b ɔ̀ ɔ̀","Sticky"
"kpofu","kp ɔ̀ f ṵ̀","Spoil, go bad"
"kpɔfu","kp ɔ̀ f ṵ","Show off"
"kpɔfu","kp ɔ̀ f ṵ","Maltreat, heckle"
"kpɔfuu","kp ɔ̀ f ù ù","Bloated"
"kpɔhiɔ-kpɔhiɔ","kp ɔ̀ h í ɔ̀ kp ɔ̀ h í ɔ̀","Coughing"
"kpɔi","kp ɔ̀ ì","A fresh-water fish"
"kpɔikpɔi","kp ɔ́ ! í kp ɔ́ ! ì, kp ɔ́ ì kp ɔ́ ì","knotty, warty, lumpy"
"kpɔke","kp ɔ́ k e","Break off a piece, take a piece of, snatch"
"kpɔkee","kp ɔ́ k é é","Quiet"
"kpɔkeefeemɔ","kp ɔ́ k é é f è é m ɔ̰","being quiet"
"kpɔkɔ","kp ɔ́ k ɔ̀","The crook of the arm, the space formed by the crook of the arm and the body"
"kpɔkpɔo","kp ɔ́ kp ɔ́ ɔ́","An insect, that attacks corn ears on the stalk"
"kpɔkuŋ","kp ɔ̀ k ṵ̀ ŋ̀","Rich, fatty, of food"
"kpɔlai","kp ɔ̀ l à i","Deception"
"kpɔle","kp ɔ̀ l è","Badly cooked, not well done, used of starch foods cooked by stirring that don't achieve the right consistency"
"kpɔle","kp ɔ̀ l è","Become worse than expected, go badly"
"kpɔlɔ","kp ĺ ɔ","take out, break, strip off, scrape"
"kpɔlɔ","kp l̀ ɔ̰̀","One who kills by witchcraft"
"kpɔlɔ","kp ɔ̰́ l ɔ","saviour, redeemer"
"kpɔlɔikpɔlɔi","kp ĺ ɔ̀ ì kp ĺ ɔ̀ ì","Untidy"
"kpɔlɔke","kp ĺ ɔ́ k e","strip off, remove"
"kpɔlɔke","kp ĺ ɔ́ k e","hang down uselessly, dangle"
"kpɔmɔnii","kp ɔ̰̀ m ɔ̰̀ n ḭ́ ḭ","ransom"
"kpɔnɔɔ","kp ɔ́ n ɔ́ ɔ́","Short and bent, of a person"
"kpɔnyɔɔ","kp ɔ́ ɲ ɔ́ ɔ́","Little thing"
"kpɔŋ","kp ɔ̰̀ ŋ̀","Reduce in size or volume"
"kpɔŋ","kp ɔ̰̀ ŋ","Ordinary"
"kpɔŋ","kp ɔ̰̀ ŋ","Foreign, strange"
"kpɔŋŋ","kp ɔ̰̀ ŋ̀ ŋ̀","Thick, intense"
"kpɔŋɔshi","kp ɔ̀ ŋ ɔ́ ʃ ḭ","The lower throat, below the voice box, where phlegm comes from"
"kpɔo","kp ɔ̀ ò","Become rich"
"kpɔoo","kp ɔ́ ó ó","Small portion, usually of cereals"
"kpɔɔ","kp ɔ̀ ɔ̀","knead, squeeze with the hands"
"kpɔɔ","kp ɔ̀ ɔ̂","Be prosperous"
"kpɔɔ","kp ɔ̀ ɔ́","Be prosperous"
"kpɔɔ","kp ɔ́","Be prosperous"
"kpɔɔ","kp ɔ̀ ɔ̂","Be generous"
"kpɔɔ","kp ɔ̀ ɔ́","Be generous"
"kpɔɔ","kp ɔ́","Be generous"
"kpɔɔ","kp ɔ̀ ɔ̂","Be experienced, well versed"
"kpɔɔ","kp ɔ̀ ɔ́","Be experienced, well versed"
"kpɔɔ","kp ɔ́","Be experienced, well versed"
"kpɔɔtii","kp ɔ́ ɔ̀ t ì í","Brimstone tree Morinda lucida"
"kpɔtɔ","kp ɔ̀ t ɔ","Rot, pollute"
"kpɔtɔ","kp ɔ̀ t ɔ","Mash, knead, soften"
"kpɔtɔ","kp ɔ̀ t ɔ","Mill flour"
"kpɔtɔi","kp ɔ̀ t ɔ̀ í","A fish"
"kpɔtɔi","kp ɔ̀ t ɔ̀ í","Rotten"
"kpɔtɔkpɔtɔ","kp ɔ́ t ɔ́ kp ɔ̀ t ɔ̀","Dirty (especially of water), untidy, unclear, muddy"
"kpɔtɔmkpɔtɔ","kp ɔ̀ t ɔ̀ m̀ kp ɔ́ t ɔ́","Porridge of mashed cooked root vegetable, mixed with oil and condiments"
"kpɔtɔɔ","kp ɔ̀ t ɔ̀ ɔ̀","Dirty, muddy"
"kpɔtɔɔ","kp ɔ̀ t ɔ̀ ɔ̀","Plentiful, in excess"
"kpɔtɔwiri","kp ɔ̀ t ɔ̀ w í r í","kind of freshwater mudfish, with a big head"
"kpu","kp ú","The sound of hitting or cutting"
"kpuku","kp ú k ú","Stubborn"
"kpula","kp ú l a","In a complete circle"
"kpulu","kp ĺ ù","Jug"
"kpuluka","kp ĺ ù k á","Bedbug"
"kpuluka","kp ĺ ù k á","A plant"
"kputua","kp ú ! t ú á","A small coconut shell cup"
"kputua","kp ú ! t ú w á","A small coconut shell cup"
"kra","k ŕ á̰","A plant"
"kra","k ŕ a, k ĺ a","Soul, aspect of the human person that is believed to join God after death"
"kra","k ŕ a, k ĺ a","Page, young boy who carries the stool of a chief and sits in front of him at gatherings"
"krakanaa","k ŕ à k à n à̰ à̰","Quiet"
"kralo","k l̀ à l ô","Ready, determined, alert"
"kralo","k r̀ à l ô","Ready, determined, alert"
"kramakrama","k r à ŋ̀ m à","Wild, daring, ferocious"
"kramakrama","k l̀ à ŋm à","Wild, daring, ferocious"
"kramo","k r̀ à m ò","Muslim"
"kramo","k l̀ à m ò","Muslim"
"kramofonyo","k l̀ à m ò f ó ɲ ò","Muslim"
"kramofonyo","k r̀ à m ò f ó ɲ ò","Muslim"
"kramofonyo","k l̀ à m ò f ó ɲ ò","Muslim soothsayer, fortune-teller, mallam"
"kramofonyo","k r̀ à m ò f ó ɲ ò","Muslim soothsayer, fortune-teller, mallam"
"kranaa","k ŕ á̰ n á̰ á̰","Quiet, silent, without activity"
"kranaa","k ĺ á̰ n á̰ á̰","Quiet, silent, without activity"
"kraŋma","k r̀ à ŋm à","Fence"
"kraŋma","k l̀ à ŋm à","Fence"
"kraŋma","k r̀ á ŋm à","Circular, in a ring"
"kraŋma","k l̀ á ŋm à","Circular, in a ring"
"krɛdɛɛ","k ŕ ɛ́ d ɛ́ ɛ́","In particular, special, specific"
"krɛdɛɛ","k ĺ ɛ́ d ɛ́ ɛ́","In particular, special, specific"
"kri","k r̀ ì","Dizziness, dizzy spells"
"kri","k r̀ ì","Details Occurs only in an idiomatic expression"
"krife","k r̀ ì f é","A very devout Christian"
"kristo","k ŕ í s t ò","Christ"
"kristofonyo","k ŕ í s t ò f ó ɲ ò","Christian person"
"kristojamɔ","k ŕ í s t ò dʒ á m ɔ̰","Christianity"
"kroko","k ŕ ó k o","Other, another"
"kromɔ","k l̀ ó m ɔ̰","One's eldest child, first born"
"kromɔ","k r̀ ó m ɔ̰","One's eldest child, first born"
"kromɔbi","k r̀ ó ! m ɔ̰́ b í","First born child"
"kronua","k l̀ ó n ù á","A kind of sandals, with wooden soles and raffia toe strings"
"kroŋfo","k l̀ ó ŋ́ f ó","Townsmen"
"krotia","k l̀ ó t í á","Turn-off, turning point, junction"
"krɔŋkrɔŋ","k ŕ ɔ̰́ ŋ́ k ŕ ɔ̰́ ŋ́","Holy"
"krɔŋkrɔŋ","k ĺ ɔ̰́ ŋ́ k ĺ ɔ̰́ ŋ́","Holy"
"krɔŋŋ","k ŕ ɔ́ ŋ́ ŋ́","Pure, unadulterated"
"krutufoi","k r̀ ú t ù f ó i","Riff-raff"
"ku","k ṵ̀","Break"
"ku","k ṵ̀","Harvest rice, corn"
"ku","k ṵ̀","Cut, cause to break"
"ku","k ṵ̀","Cheat or swindle"
"ku","k ṵ̀","Turn, return"
"ku","k ú","Heap, pile"
"kua","k ṵ́ a̰","Wrinkle, become wrinkled"
"kua","k ṵ̀ à̰","A kind of monkey"
"kua","kʷ à̰","A kind of monkey"
"kua","k ṵ̀ à̰","Person"
"kua","kʷ à̰","Person"
"kua","k ṵ́ à̰","Levirate,inherited wife, levirate marriage, anything got cheap"
"kuabɔɔ","k ṵ̀ à̰ b ɔ̀ ɔ̀","being foolish"
"kuatsemɔ","k ṵ̀ à̰ tʃ é m ɔ̰","being foolish"
"kubi","k ù b í","very big"
"kubɔɔ","k ù b ɔ̀ ɔ̀","a fish, smooth-puffer"
"kudiimiŋ","k ú d í í m ŋ̀","exclamation greeting 'good evening'"
"kudɔ","k ú d ɔ","Guide, drive"
"kudɔlɔ","k ú d ɔ̀ l ɔ̀","Driver"
"kudɔɔ","k ù d ɔ̀ ɔ̀","Dullness, inactivity"
"kudɔɔ","k ú d ɔ́ ɔ́","Rudder, helm"
"kudɔɔtsɛ","k ù d ɔ̀ ɔ̀ tʃ ɛ̀","A meek person, not forceful"
"kuɛ","k ù ɛ̀","Neck"
"kuɛfiinɔ","k ù ɛ̀ f ḭ́ ḭ́ n ɔ̰́","Necklace"
"kuɛkpaa","k ù ɛ̀ kp à̰ à̰","Noose"
"kuɛkpaawoo","k ù ɛ̀ kp à̰ à̰ w ò ò","death by hanging"
"kuɛnaagbloloo","k ù ɛ̀ k n à̰ à̰ gb l ò l ò ò","Problem, worry"
"kuɛnii","k ù ɛ̀ n í í","necklace"
"kuɛŋshi","k ù ɛ̀ ŋ̀ ʃ ḭ̀","Having to do with the neck"
"kueŋtilɛ","k ù ɛ̀ ŋ̀ t í l ɛ","Stubbornness"
"kuɛŋtilɔ","k ù ɛ̀ ŋ̀ t í l ɔ","stubborn person"
"kuɛŋtimɔ","k ù ɛ̀ ŋ̀ t í m ɔ̰","stubbornness, being stubborn"
"kuɛŋwalɛ","k ù ɛ̀ ŋ̀ w á l ɛ̀","Strength in the neck; ability to carry loads"
"kuikui","k ú ì k ú ì","In groups"
"kukrudu","k ù k l̀ ù d ù","Earthquake, earth tremor"
"kukrudu","k ù k r̀ ù d ù","Earthquake, earth tremor"
"kukrukukru","k ù k ŕ ú k ù k ŕ ú","Descriptive of scratching noises made by small animals eg mice, cockroaches"
"kuku","k ú k ù","Piece"
"kuku","k ú k ù","Verse, paragraph"
"kuku","k ú k ú","Short piece, small piece"
"kuku","k ú k ù","an illness, pelvic pains"
"kukubɔ","k ú k ù b ɔ̀","Brief"
"kukubɔɔ","k ú k ù b ɔ̀ ɔ̀","Heavy and clumsy"
"kukudabi","k ù k ù d à b ì","Old, dry corn"
"kukufa","k ú k ù f á̰","Two yards of cloth"
"kukufoo","k ú k ù f ò ò","abbreviation"
"kukui","k ṵ̀ k ṵ̀ ṵ́ ḭ","Distribute return"
"kukuli","k ù k ù l í","Lump"
"kukunaŋkakai","k ú k ù n à ŋ̀ k á k á i","junk"
"kukuoo","k ú k ù ó ó","For a short time, briefly"
"kukwɛi","k ú ! k w ɛ́ í","Pot, cooking pot"
"kula","k ṵ́ l a̰","kneel, bow"
"kula","k ù l á","preserve, look after, manage, control"
"kule","k ù l è","Group"
"kule","k ù l ê","a term in cards, clubs"
"kulɛ","k ṵ̀ l ɛ̀","Number, quantity"
"kulɛ","k ṵ́ ! l ɛ́, k ṵ́ ! ɛ̰́","otherwise, at the time, indicates a condition"
"kuli","k ù l í","A single grain or piece"
"kulo","k ú l ó","A kind of pot, used in rituals"
"kulomulo","k ù l ó ! m ú l ó","Carpenter's plumb line"
"kulɔkulɔ kulɔɔ","k ú l ɔ́ k ú l ɔ́ k ú l ɔ́ ɔ́","Warm"
"kulukulu","k l̀ ú k l̀ ú","A snake, the rhinoceros viper"
"kulukulu","k ù l ú k ù l ú","A snake, the rhinoceros viper"
"kulukulu","k l̀ ú k l̀ ú","An insect, the ant lion, that bores a small cone-shaped hole in the ground and stays at the bottom"
"kulukulu","k ù l ú k ù l ú","An insect, the ant lion, that bores a small cone-shaped hole in the ground and stays at the bottom"
"kuma","k ṵ́ m ã","Stay with, reside with as a member of the group"
"kuma","k ṵ́ m ã","Give a treat"
"kuma","k ṵ̀ m á̰","Thirst"
"kuma","k ṵ́ m á̰","Junior"
"kumase","k ṵ̀ m á̰ á̰ s é","The city of kumasi"
"kumase","k ṵ̀ m á̰ á̰ s é","Small coloured beads"
"kumkum","k ṵ́ ŋ́ ! k ṵ́ ḿ","A kind of music"
"kumkum","k ṵ́ ŋ ! k ṵ́ ŋ","A kind of music"
"kumɔ","k ṵ́ m ɔ̰","Itch"
"kumɔ","k ù m ɔ̰̀","break"
"kumɔ","k ù m ɔ̰̀","turn"
"kumushii","k ù m ù ʃ ì ì","Plain, clumsy, awkward"
"kumuu","k ù m ù ù","Blunt, not sharp"
"kumuu","k ù m ù ù","Very big, unexpectedly big"
"kune","k ú n e","Check, correct"
"kunim","k ù n í ḿ","Success, victory"
"kunimyeli","k ù n í ḿ j é l í","victory"
"kunimyelɔ","k ù n í ḿ j è l ɔ̀","victor"
"kuntaŋŋ","k ṵ̀ ǹ t à̰ ŋ̀ ŋ̀","Pompous, of dressing; unsuitably expensively dressed, overdressed"
"kuntsɛŋŋ","k ṵ̀ ǹ tʃ ɛ̰̀ ŋ̀ ŋ̀","Ostentatious"
"kuntu","k ù ǹ t ú","Blanket"
"kunya kunyai","k ù ɲ à k ù ɲ à í","magic, magical rite"
"kunya kunyai","k ù ɲ à k ù ɲ à í","magic, magical rite"
"kunya kunyai","k ù ɲ à k ù ɲ à í","a kind of charm"
"kuŋkaŋŋ","k ṵ̀ ŋ̀ k à̰ ŋ̀ ŋ̀ k ṵ̀ ŋ k à̰ ḭ̀ ḭ̀","Pompous, of dressing; unsuitably expensively dressed, overdressed"
"kuŋkuŋ","k ṵ̀ ŋ̀ k ṵ̀ ŋ̀","Creating noise to get attention"
"kuŋnyo","k ú ɲ ò","relative, a member of one's own or the preceding generation"
"kuŋnyo","k ú ɲ ò","One's own child"
"kuŋnyo","k ú ɲ ò","Member of a group or association"
"kuntso","k ú ɲ̀ tʃ ò","A stick or branch laid across an open pit latrin"
"kuntso","k ú ɲ̀ tʃ ò","toilet"
"kuɔkuɔ","k ù ɔ̀ k ù ɔ̀","a marine fish, burro"
"kuɔkuɔ","k ù ɔ̀ k ù ɔ̀","clucking of a hen"
"kupee","k ú p è è","very small"
"kupɛlɛ","k ú p l̀ ɛ̀","cooper, one who makes barrels"
"kura","k ù r á","preserve, look after, manage, control"
"kura","k ù l á","preserve, look after, manage, control"
"kurafa","k ù r á f á̰","sister-in-law"
"kushao","k ú ʃ á ó","bunch"
"kushaogbɛi","k ú ʃ á ó gb ɛ́ i","Collective noun"
"kusum","k ù ś u m̀","Custom, ceremony, rites, tradition"
"kusum","k ù s ú m ì","Custom, ceremony, rites, tradition"
"kusuminii","k ù s ú ! ḿ n ḭ́ ḭ̀","things used for any customary or ritual purpose"
"kusuu","k ù s ù ù","Dull, sombre, drab"
"kusuu","k ù s ù ù","Thick, overgrown"
"kutɔ","k ú t ɔ","Abate, reduce in intensity"
"kutso","k ú tʃ ò","Neighbourhood"
"kutso","k ú tʃ ò","Quarter, division of a town"
"kutu","k ú t ú","A raffia shelter, for storing yams"
"kutuklui","k ù t ù k l̀ ù í","Round"
"kutumpɔfo","k ú t ú ḿ p ɔ́ f o","Liar"
"kutumpɔo","k ú t ú ḿ p ɔ́","Lie, counterfeit"
"kutumpɔoyeli","k ú t ú ḿ p ɔ́ j è l ì","deceiving"
"kutumpɔoyelɔ","k ú t ú ḿ p ɔ́ j è l ɔ̀","deceiver"
"kuturuku","k ù t u r̀ ù k ù","Group, circle"
"kutuu","k ù t ù ù","Group"
"kutuushii","k ù t ú ù ʃ ì í","A kind of sea crab"
"kutuushii","k ù t ú ù s h ì í","Small in build, petite"
"kuu","k ú ú","Group, council, society"
"kuumɔ","k ù ù m ɔ̰̀","breaking, turning"
"kuutso","k ù ù tʃ ò","Quarter, division, section of a town"
"kwa","kʷ à","Misfire, not work"
"kwa","kʷ à","Pretend"
"kwa","kʷ á","Fade"
"kwa","kʷ á","Forsake, disown"
"kwa","kʷ à̰","Wrinkle, become wrinkled"
"kwaabuɛtɛ","kʷ à à b ú ɛ̀ t ɛ̀","Rainbow"
"kwaadɔ","kʷ à à d ɔ́","A rag used in smearing clay on a fireplace, hearth"
"kwaakwaadible","kʷ à̰ á̰ kʷ à̰ á̰ d í ! b i ĺ é","An herb"
"kwaakwaalabite","kʷ à̰ á̰ kʷ à̰ á̰ l à b í t e","A large bird, the pied crow"
"kwaami-osɛɛ","kʷ á̰ á̰ m ḭ̀ ò s ɛ̀ ɛ̀","A fish, the rainbow wrasse"
"kwaanikwaani","kʷ á̰ á̰ n ḭ́ kʷ à̰ à̰ n ḭ́","A children's game, hide-and-seek"
"kwaatsɛri","kʷ à à tʃ ɛ́ r í, kʷ à à tʃ ɛ́ l í","Happiness, long life"
"kwaduŋkwaduŋ","kʷ à d ù ŋ̀ kʷ à d ù ŋ̀","Haphazardly, carelessly"
"kwae","kʷ á e","Thick forest"
"kwajabra","kʷ à dʒ à b r̀ à","A plant Rhizophora racemosa"
"kwakuo","kʷ à k ú ó","Mona monkey"
"kwakuobli","kʷ à k ú ò b l̀ í","Black tree snake; cobra, especially spitting cobra"
"kwakwantei","kʷ á kʷ á ń t é í","Foolish things"
"kwakwara","kʷ à kʷ á r á","A constellation of stars, including Capricornus and Fomalhaut, the bright star in Pisces Australis"
"kwakwara","kʷ à kʷ á r á","The season that this constellation is visible, February"
